DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2023-02-01 00:00:00+00:00,0.0,st4_conus.2023020100.01h.grb2,conus,WatershedFraction
2023-02-01 01:00:00+00:00,0.0,st4_conus.2023020101.01h.grb2,conus,WatershedFraction
2023-02-01 02:00:00+00:00,0.0,st4_conus.2023020102.01h.grb2,conus,WatershedFraction
2023-02-01 03:00:00+00:00,0.0,st4_conus.2023020103.01h.grb2,conus,WatershedFraction
2023-02-01 04:00:00+00:00,0.0,st4_conus.2023020104.01h.grb2,conus,WatershedFraction
2023-02-01 05:00:00+00:00,0.0,st4_conus.2023020105.01h.grb2,conus,WatershedFraction
2023-02-01 06:00:00+00:00,0.0,st4_conus.2023020106.01h.grb2,conus,WatershedFraction
2023-02-01 07:00:00+00:00,0.0,st4_conus.2023020107.01h.grb2,conus,WatershedFraction
2023-02-01 08:00:00+00:00,0.11710231987005756,st4_conus.2023020108.01h.grb2,conus,WatershedFraction
2023-02-01 09:00:00+00:00,0.12795275590551178,st4_conus.2023020109.01h.grb2,conus,WatershedFraction
2023-02-01 10:00:00+00:00,0.13779527559055116,st4_conus.2023020110.01h.grb2,conus,WatershedFraction
2023-02-01 11:00:00+00:00,0.13822581468377346,st4_conus.2023020111.01h.grb2,conus,WatershedFraction
2023-02-01 12:00:00+00:00,0.21854984352689025,st4_conus.2023020112.01h.grb2,conus,WatershedFraction
2023-02-01 13:00:00+00:00,0.037179022034392904,st4_conus.2023020113.01h.grb2,conus,WatershedFraction
2023-02-01 14:00:00+00:00,0.03937007874015747,st4_conus.2023020114.01h.grb2,conus,WatershedFraction
2023-02-01 15:00:00+00:00,0.0,st4_conus.2023020115.01h.grb2,conus,WatershedFraction
2023-02-01 16:00:00+00:00,0.0,st4_conus.2023020116.01h.grb2,conus,WatershedFraction
2023-02-01 17:00:00+00:00,0.0,st4_conus.2023020117.01h.grb2,conus,WatershedFraction
