DateTimeUTC,StageIV_Precip_in,SelectedFile,SourceType,WeightColUsed
2021-10-01 00:00:00+00:00,0.0,st4_conus.2021100100.01h.grb2,conus,WatershedFraction
2021-10-01 01:00:00+00:00,0.0,st4_conus.2021100101.01h.grb2,conus,WatershedFraction
2021-10-01 02:00:00+00:00,0.0,st4_conus.2021100102.01h.grb2,conus,WatershedFraction
2021-10-01 03:00:00+00:00,0.0,st4_conus.2021100103.01h.grb2,conus,WatershedFraction
2021-10-01 04:00:00+00:00,0.0,st4_conus.2021100104.01h.grb2,conus,WatershedFraction
2021-10-01 05:00:00+00:00,0.0,st4_conus.2021100105.01h.grb2,conus,WatershedFraction
2021-10-01 06:00:00+00:00,0.0,st4_conus.2021100106.01h.grb2,conus,WatershedFraction
2021-10-01 07:00:00+00:00,0.0,st4_conus.2021100107.01h.grb2,conus,WatershedFraction
2021-10-01 08:00:00+00:00,0.010894592061469258,st4_conus.2021100108.01h.grb2,conus,WatershedFraction
2021-10-01 09:00:00+00:00,7.793310983269664e-05,st4_conus.2021100109.01h.grb2,conus,WatershedFraction
2021-10-01 10:00:00+00:00,0.3149350688848572,st4_conus.2021100110.01h.grb2,conus,WatershedFraction
2021-10-01 11:00:00+00:00,0.08980676488369739,st4_conus.2021100111.01h.grb2,conus,WatershedFraction
2021-10-01 12:00:00+00:00,0.023746089628950324,st4_conus.2021100112.01h.grb2,conus,WatershedFraction
2021-10-01 13:00:00+00:00,0.024273390581577178,st4_conus.2021100113.01h.grb2,conus,WatershedFraction
2021-10-01 14:00:00+00:00,0.08043502053247088,st4_conus.2021100114.01h.grb2,conus,WatershedFraction
2021-10-01 15:00:00+00:00,7.793310983269664e-05,st4_conus.2021100115.01h.grb2,conus,WatershedFraction
2021-10-01 16:00:00+00:00,0.0,st4_conus.2021100116.01h.grb2,conus,WatershedFraction
2021-10-01 17:00:00+00:00,0.0,st4_conus.2021100117.01h.grb2,conus,WatershedFraction
2021-10-01 18:00:00+00:00,0.0,st4_conus.2021100118.01h.grb2,conus,WatershedFraction
2021-10-01 19:00:00+00:00,0.0,st4_conus.2021100119.01h.grb2,conus,WatershedFraction
2021-10-01 20:00:00+00:00,0.0,st4_conus.2021100120.01h.grb2,conus,WatershedFraction
2021-10-01 21:00:00+00:00,0.0,st4_conus.2021100121.01h.grb2,conus,WatershedFraction
2021-10-01 22:00:00+00:00,0.0,st4_conus.2021100122.01h.grb2,conus,WatershedFraction
2021-10-01 23:00:00+00:00,0.0,st4_conus.2021100123.01h.grb2,conus,WatershedFraction
2021-10-02 00:00:00+00:00,0.0,st4_conus.2021100200.01h.grb2,conus,WatershedFraction
2021-10-02 01:00:00+00:00,0.0,st4_conus.2021100201.01h.grb2,conus,WatershedFraction
2021-10-02 02:00:00+00:00,0.0012225768908160045,st4_conus.2021100202.01h.grb2,conus,WatershedFraction
2021-10-02 03:00:00+00:00,0.017181760559384217,st4_conus.2021100203.01h.grb2,conus,WatershedFraction
2021-10-02 04:00:00+00:00,0.0013228574527673089,st4_conus.2021100204.01h.grb2,conus,WatershedFraction
2021-10-02 05:00:00+00:00,0.0,st4_conus.2021100205.01h.grb2,conus,WatershedFraction
2021-10-02 06:00:00+00:00,0.0,st4_conus.2021100206.01h.grb2,conus,WatershedFraction
2021-10-02 07:00:00+00:00,0.0,st4_conus.2021100207.01h.grb2,conus,WatershedFraction
2021-10-02 08:00:00+00:00,0.0,st4_conus.2021100208.01h.grb2,conus,WatershedFraction
2021-10-02 09:00:00+00:00,0.0,st4_conus.2021100209.01h.grb2,conus,WatershedFraction
2021-10-02 10:00:00+00:00,0.0,st4_conus.2021100210.01h.grb2,conus,WatershedFraction
2021-10-02 11:00:00+00:00,0.0,st4_conus.2021100211.01h.grb2,conus,WatershedFraction
